county,N,Mean,Var,Ratio,Pop2010
"Linn County, OR",48,47.541666666666664,70.59397163120568,0.6734522165013186,116672
"Litchfield County, CT",48,45.125,47.26063829787234,0.9548114800225098,189927
"Livingston County, MI",48,64.27083333333333,90.79742907801419,0.7078486030492239,180967
"Livingston Parish, LA",48,57.5,90.76595744680851,0.633497421472105,128026
"Lorain County, OH",48,110.25,266.9574468085106,0.41298716824738985,301356
"Los Angeles County, CA",48,4952.208333333333,174435.0620567376,0.028389982351842508,9818605
"Loudoun County, VA",48,180.41666666666666,413.09929078014187,0.43673923120504055,312311
"Lowndes County, GA",48,49.083333333333336,71.60992907801419,0.6854263642666139,109233
"Lubbock County, TX",48,153.97916666666666,411.04210992907804,0.37460679319020257,278831
"Lucas County, OH",48,170.14583333333334,294.6378546099291,0.577474450995407,441815
"Luzerne County, PA",48,115.4375,200.71941489361703,0.5751187550102358,320918
"Lycoming County, PA",48,44.8125,60.453457446808514,0.7412727392710234,116111
"Macomb County, MI",48,319.5416666666667,904.8918439716313,0.3531269165430609,840978
"Macon County, IL",48,39.583333333333336,61.60992907801418,0.6424830206055026,110768
"Madera County, CA",48,89.60416666666667,218.07402482269504,0.41088876467300167,150865
"Madison County, AL",48,114.22916666666667,133.79742907801418,0.8537470970392286,334811
"Madison County, IL",48,78.14583333333333,124.76551418439716,0.6263416124574112,269282
"Madison County, IN",48,41.8125,47.21941489361702,0.8854938184685572,131636
"Mahoning County, OH",48,68.64583333333333,94.8293439716312,0.7238880968518475,238823
"Manatee County, FL",48,129.77083333333334,142.47828014184398,0.9108113405365381,322833
"Marathon County, WI",48,50.479166666666664,42.08466312056738,1.1994670486502428,134063
"Maricopa County, AZ",48,2005.5,22108.127659574468,0.09071324496045548,3817117
"Marin County, CA",48,102.91666666666667,193.52482269503545,0.5318008575512149,252409
"Marion County, FL",48,119.10416666666667,584.0953014184397,0.20391221497147724,331298
"Marion County, IN",48,495.3333333333333,2178.6524822695037,0.22735766138220642,903393
"Marion County, OR",48,155.5625,429.5279255319149,0.3621708642281079,315335
"Martin County, FL",48,44.520833333333336,58.339982269503544,0.7631273031189455,146318
"Maui County, HI",48,83.58333333333333,266.54609929078015,0.3135792778649921,154834
"McHenry County, IL",48,97.25,231.68085106382978,0.41975847185232806,308760
"McLean County, IL",48,56.75,92.40425531914893,0.6141492056182363,169572
"McLennan County, TX",48,119.85416666666667,270.42508865248226,0.44320653554703576,234906
"Mecklenburg County, NC",48,597.1041666666666,2672.7761524822695,0.2234022352048158,919628
"Medina County, OH",48,54.375,101.17553191489361,0.5374323116555386,172332
"Merced County, CA",48,156.375,334.49468085106383,0.4674962232646895,255793
"Mercer County, NJ",48,155.8125,214.19813829787233,0.7274222887190599,366513
"Mercer County, PA",48,33.041666666666664,78.6790780141844,0.4199549295774648,116638
"Merrimack County, NH",48,46.229166666666664,60.09530141843972,0.7692642448829061,146445
"Mesa County, CO",48,64.22916666666667,187.24423758865248,0.34302346226412866,146723
"Miami County, OH",48,39.479166666666664,43.446365248226954,0.9086874457991122,102506
"Miami-Dade County, FL",48,1009.875,6474.70744680851,0.1559722980993966,2496435
"Middlesex County, CT",48,41.395833333333336,38.967641843971634,1.0623130211236365,165676
"Middlesex County, MA",48,654.2916666666666,4474.934397163121,0.1462125717600361,1503085
"Middlesex County, NJ",48,305.1041666666667,1184.1804078014184,0.25765007143897223,809858
"Midland County, TX",48,87.70833333333333,132.59397163120568,0.6614805503924688,136872
"Milwaukee County, WI",48,501.2916666666667,2378.6790780141846,0.2107437154091273,947735
"Minnehaha County, SD",48,106.16666666666667,147.5886524822695,0.7193416626621817,169468
"Missoula County, MT",48,34.333333333333336,69.41843971631205,0.49458520637515335,109299
"Mobile County, AL",48,193.95833333333334,684.9769503546099,0.2831603796783554,412992
"Mohave County, AZ",48,60.6875,74.73005319148936,0.8120896133245546,200186
"Monmouth County, NJ",48,213.85416666666666,458.5953014184397,0.466324373593043,630380
"Monroe County, IN",48,48.041666666666664,115.31737588652483,0.41660388382355196,137974
"Monroe County, MI",48,44.5625,71.78324468085107,0.6207925010651896,152021
"Monroe County, NY",48,280.0833333333333,549.7801418439716,0.5094460712857493,744344
"Monroe County, PA",48,53.916666666666664,93.60992907801419,0.5759716645200393,169842
"Monterey County, CA",48,247.8125,478.4534574468085,0.517944841118742,415057
"Montgomery County, AL",48,94.29166666666667,145.14716312056737,0.6496280370863516,229363
"Montgomery County, MD",48,471.5416666666667,1566.849290780142,0.3009489613591897,971777
"Montgomery County, OH",48,206.58333333333334,360.63120567375887,0.5728382072410471,535153
"Montgomery County, PA",48,335.625,1327.686170212766,0.25278940726347626,799874
"Montgomery County, TN",48,113.6875,254.55984042553192,0.44660422402039396,172331
"Montgomery County, TX",48,237.125,684.1117021276596,0.346617371494328,455746
"Morgan County, AL",48,39.8125,55.64494680851064,0.7154737722547496,119490
"Morris County, NJ",48,149.83333333333334,341.41843971631204,0.438855421686747,492276
"Multnomah County, OR",48,279.6875,1219.410904255319,0.22936280053260807,735334
"Muscogee County, GA",48,125.77083333333333,283.07402482269504,0.444303688450788,189885
"Muskegon County, MI",48,71.8125,83.00664893617021,0.8651415389051762,172188
"Napa County, CA",48,55.0625,84.48537234042553,0.6517400406088175,136484
"Nassau County, NY",48,353.2708333333333,3569.73359929078,0.09896280030630848,1339532
"Navajo County, AZ",48,53.958333333333336,75.74290780141844,0.7123879304290831,107449
"New Castle County, DE",48,190.75,508.1063829787234,0.3754135086470416,538479
"New Hanover County, NC",48,74.52083333333333,155.65913120567376,0.47874373161487266,202667
"New Haven County, CT",48,301.875,831.218085106383,0.36317183830446215,862477
"New London County, CT",48,89.89583333333333,143.49955673758865,0.6264537353081996,274055
"New York County, NY",48,577.125,2292.154255319149,0.25178279282937865,1585873
"Newport News city, VA",48,118.6875,156.30452127659575,0.7593350405390459,180719
"Niagara County, NY",48,56.333333333333336,96.18439716312056,0.5856805780858281,216469
"Norfolk city, VA",48,140.54166666666666,512.636524822695,0.274154610257776,242803
"Norfolk County, MA",48,286.9375,930.9109042553191,0.3082330421615753,670850
"Northampton County, PA",48,93.8125,160.4534574468085,0.5846711033391071,297735
"Nueces County, TX",48,125.16666666666667,144.52482269503545,0.8660565315536364,340223
"Oakland County, MI",48,532.5416666666666,2590.3386524822695,0.20558766173540385,1202362
"Ocean County, NJ",48,424.8958333333333,828.2655141843971,0.51299471734222,576567
"Okaloosa County, FL",48,82.47916666666667,232.42508865248226,0.35486344071051645,180822
"Oklahoma County, OK",48,388.75,1040.1489361702127,0.3737445537668501,718633
"Olmsted County, MN",48,81.02083333333333,169.8506205673759,0.47701228916731686,144248
"Oneida County, NY",48,80.35416666666667,144.91445035460993,0.5544938166624354,234878
"Onondaga County, NY",48,191.375,580.4521276595744,0.32969988545246276,467026
"Onslow County, NC",48,141.14583333333334,341.3612588652482,0.4134793555734174,177772
"Ontario County, NY",48,33.333333333333336,52.141843971631204,0.6392818280739936,107931
"Orange County, CA",48,1578.9375,13990.059840425532,0.1128613828682504,3010232
"Orange County, FL",48,619.5208333333334,2145.659131205674,0.2887321775967353,1145956
"Orange County, NC",48,43.208333333333336,76.72163120567376,0.5631831942871669,133801
"Orange County, NY",48,204.10416666666666,387.54210992907804,0.5266631972046047,372813
"Orleans Parish, LA",48,178.4375,375.6130319148936,0.4750567334959517,343829
"Osceola County, FL",48,168.47916666666666,293.4889184397163,0.5740563138204923,268685
"Oswego County, NY",48,38.291666666666664,57.062056737588655,0.6710530404250691,122109
"Ottawa County, MI",48,118.625,307.3031914893617,0.386019420836723,263801
"Ouachita Parish, LA",48,74.16666666666667,120.01418439716312,0.6179825079777804,153720
"Outagamie County, WI",48,79.14583333333333,196.29742907801418,0.40319342797851176,176695
"Palm Beach County, FL",48,596.9166666666666,2912.673758865248,0.204937701948199,1320134
"Parker County, TX",48,43.020833333333336,46.31870567375886,0.9288004210727787,116927
"Pasco County, FL",48,171.79166666666666,297.87056737588654,0.5767325995988071,464697
"Passaic County, NJ",48,203.5,361.1489361702128,0.5634794391422175,501226
"Paulding County, GA",48,53.083333333333336,56.54609929078014,0.9387620719929763,142324
"Pennington County, SD",48,61.145833333333336,99.44636524822695,0.6148624253959198,100948
"Penobscot County, ME",48,49.520833333333336,94.16976950354609,0.5258676281613768,153923
"Peoria County, IL",48,87.79166666666667,193.57269503546098,0.45353331806732317,186494
"Philadelphia County, PA",48,760.4791666666666,15636.169769503545,0.04863589855297485,1526006
"Pickens County, SC",48,42.583333333333336,64.58865248226951,0.6593005380476556,119224
"Pierce County, WA",48,474.7916666666667,1888.4663120567375,0.251416540308611,795225
"Pima County, AZ",48,377.7708333333333,1159.542109929078,0.32579311272829864,980263
"Pinal County, AZ",48,166.3125,357.62367021276594,0.4650489155291467,375770
"Pinellas County, FL",48,347.4583333333333,942.5088652482269,0.3686525890043738,916542
"Pitt County, NC",48,73.85416666666667,161.6165780141844,0.4569714788799996,168148
"Placer County, CA",48,151.875,293.0904255319149,0.5181847879348832,348432
"Plymouth County, MA",48,202.89583333333334,529.7974290780141,0.38296870123817905,494919
"Polk County, FL",48,298.8333333333333,771.2907801418439,0.38744574812417243,602095
"Polk County, IA",48,228.47916666666666,623.9995567375887,0.36615277078273517,430640
"Portage County, OH",48,46.708333333333336,54.976950354609926,0.8495984777630858,161419
"Porter County, IN",48,57.479166666666664,111.36125886524823,0.5161504750608006,164343
"Potter County, TX",48,67.27083333333333,106.92508865248227,0.629139841557397,121073
"Prince George's County, MD",48,470.1666666666667,1326.2695035460993,0.35450311223289344,863420
"Prince William County, VA",48,255.0625,505.8045212765957,0.5042708976903764,402002
"Providence County, RI",48,265.0208333333333,756.0208333333334,0.3505469977128055,626667
"Pueblo County, CO",48,60.479166666666664,91.95700354609929,0.6576896194355403,159063
"Pulaski County, AR",48,231.29166666666666,2146.3386524822695,0.1077610312795582,382748
"Queens County, NY",48,912.6666666666666,8752.609929078015,0.10427365940696107,2230722
"Racine County, WI",48,76.83333333333333,125.12056737588652,0.6140743679854891,195408
"Ramsey County, MN",48,322.2916666666667,985.7429078014185,0.3269530666829748,508640
"Randall County, TX",48,53.25,83.38297872340425,0.6386195458025007,120725
"Randolph County, NC",48,49.333333333333336,49.63120567375886,0.9939982852243499,141752
"Rankin County, MS",48,54.145833333333336,131.0633865248227,0.4131270736169968,141617
"Rapides Parish, LA",48,50.4375,85.44281914893617,0.5903070673742861,131613
"Rensselaer County, NY",48,57.8125,83.77260638297872,0.690112227566392,159429
"Richland County, OH",48,36.333333333333336,36.95035460992908,0.9833013435700576,124475
"Richland County, SC",48,156.47916666666666,322.1697695035461,0.4857040649959068,384504
"Richmond city, VA",48,138.58333333333334,217.1418439716312,0.6382156971617076,204214
"Richmond County, GA",48,115.52083333333333,210.68040780141843,0.5483226206882041,200549
"Richmond County, NY",48,166.10416666666666,349.92508865248226,0.4746849312986189,468730
"Riverside County, CA",48,1294.7291666666667,13453.222960992907,0.0962393301902959,2189641
"Robeson County, NC",48,74.52083333333333,188.5953014184397,0.39513621374899816,134168
"Rock County, WI",48,62.958333333333336,93.74290780141844,0.6716063626562766,160331
"Rock Island County, IL",48,60.75,69.08510638297872,0.8793501693871266,147546
"Rockingham County, NH",48,92.0625,116.35771276595744,0.7912023862584427,295223
"Rockland County, NY",48,266.9166666666667,428.290780141844,0.6232136647402673,311687
"Rowan County, NC",48,53.083333333333336,90.37588652482269,0.5873616887703054,138428
"Rutherford County, TN",48,112.89583333333333,171.62721631205673,0.6577967979627626,262604
"Sacramento County, CA",48,813.7291666666666,3217.0527482269504,0.2529424384213613,1418788
"Saginaw County, MI",48,84.08333333333333,115.35460992907801,0.7289117737473102,200169
"Saline County, AR",48,53.541666666666664,127.95567375886525,0.41843917580057366,107118
"Salt Lake County, UT",48,755.1041666666666,5167.754875886525,0.1461184179207279,1029655
"San Bernardino County, CA",48,1218.0416666666667,8707.913120567377,0.13987756306269894,2035210
"San Diego County, CA",48,1780.25,20920.91489361702,0.08509427092708814,3095313
"San Francisco County, CA",48,377.25,1788.787234042553,0.21089707753975712,805235
"San Joaquin County, CA",48,473.5833333333333,1347.6099290780141,0.35142463936678014,685306
"San Juan County, NM",48,60.895833333333336,105.49955673758865,0.5772141155512234,130044
"San Luis Obispo County, CA",48,97.33333333333333,300.01418439716315,0.3244291050068554,269637
"San Mateo County, CA",48,371.25,1706.7021276595744,0.2175247771613788,718451
"Sandoval County, NM",48,40.479166666666664,80.80806737588652,0.5009297707662518,131561
"Sangamon County, IL",48,60.9375,122.99601063829788,0.49544289838149913,197465
"Santa Barbara County, CA",48,202.54166666666666,586.7641843971631,0.34518409959659746,423895
"Santa Clara County, CA",48,977.5208333333334,4626.978280141844,0.2112654899480891,1781642
"Santa Cruz County, CA",48,114.22916666666667,298.69104609929076,0.38243251064410766,262382
"Santa Fe County, NM",48,30.395833333333332,53.05274822695036,0.5729360749287725,144170
"Santa Rosa County, FL",48,56.604166666666664,91.05274822695036,0.6216634617725093,151372
"Sarasota County, FL",48,106.4375,176.54920212765958,0.602877264339246,379448
"Saratoga County, NY",48,72.33333333333333,173.84397163120568,0.4160819190600522,219607
"Sarpy County, NE",48,72.39583333333333,120.66976950354609,0.5999500424272034,158840
"Schenectady County, NY",48,53.645833333333336,89.42508865248227,0.599896898529317,154727
"Schuylkill County, PA",48,44.3125,54.432180851063826,0.8140864339286151,148289
"Scott County, IA",48,87.33333333333333,168.65248226950354,0.5178301093355762,165224
"Scott County, MN",48,69.89583333333333,157.15913120567376,0.44474560782510836,129928
"Sebastian County, AR",48,54,76.17021276595744,0.7089385474860336,125744
"Sedgwick County, KS",48,225.20833333333334,619.3173758865248,0.36363961694269886,498365
"Seminole County, FL",48,166.125,232.4095744680851,0.7147941317831231,422718
"Shasta County, CA",48,72.22916666666667,129.20168439716312,0.5590419893028314,177223
"Shawnee County, KS",48,65.14583333333333,90.63785460992908,0.7187486245531325,177934
"Sheboygan County, WI",48,39.833333333333336,36.141843971631204,1.1021389324960755,115507
"Shelby County, AL",48,73.27083333333333,145.18040780141843,0.50468816311327,195085
"Shelby County, TN",48,473.2291666666667,906.2229609929078,0.522199488466029,927644
"Skagit County, WA",48,52.854166666666664,59.23359929078014,0.8923004392693312,116901
"Smith County, TX",48,94.375,719.0053191489362,0.13125772158641147,209714
"Snohomish County, WA",48,367.3541666666667,1008.7867907801418,0.3641544179841754,713335
"Solano County, CA",48,227.10416666666666,468.39317375886526,0.4848579769943077,413344
"Somerset County, NJ",48,106.5625,171.31515957446808,0.6220260966086828,323444
"Sonoma County, CA",48,227.85416666666666,621.8718971631206,0.36640048811676595,483878
"Spartanburg County, SC",48,127.5,187.7872340425532,0.6789598912304554,284307
"Spokane County, WA",48,202.25,446.02127659574467,0.45345370414539904,471221
"Spotsylvania County, VA",48,59.4375,77.65558510638297,0.7653989074781239,122397
"St. Charles County, MO",48,119.64583333333333,192.74423758865248,0.6207492106128588,360485
"St. Clair County, IL",48,94,135.14893617021278,0.695528967254408,270056
"St. Clair County, MI",48,44.1875,56.921542553191486,0.7762878168438268,163040
"St. Johns County, FL",48,72.97916666666667,78.91445035460993,0.9247883795518759,190039
"St. Joseph County, IN",48,130.75,197.93617021276594,0.6605664839299151,266931
"St. Lawrence County, NY",48,27.416666666666668,27.22695035460993,1.006967960406356,111944
"St. Louis city, MO",48,133.0625,247.80452127659575,0.5369655860777358,319294
"St. Louis County, MN",48,76.5625,151.01728723404256,0.5069783824241624,200226
"St. Louis County, MO",48,338.875,917.218085106383,0.36945957074177815,998954
"St. Lucie County, FL",48,110.77083333333333,153.79742907801418,0.7202385241247726,277789
"St. Mary's County, MD",48,53.979166666666664,80.27615248226951,0.6724184580045609,105151
"St. Tammany Parish, LA",48,82.70833333333333,145.18971631205673,0.5696569663072283,233740
"Stafford County, VA",48,68.45833333333333,88.80673758865248,0.7708686884820412,128961
"Stanislaus County, CA",48,314.125,653.7287234042553,0.48051277044124946,514453
"Stark County, OH",48,122.79166666666667,220.72163120567376,0.5563191337248067,375586
"Stearns County, MN",48,75.75,142.06382978723406,0.5332110229144825,150642
"Strafford County, NH",48,39.479166666666664,36.63785460992908,1.0775512673159517,123143
"Suffolk County, MA",48,371.7708333333333,1049.5846631205675,0.3542075702859498,722023
"Suffolk County, NY",48,437.6666666666667,2868.22695035461,0.15259136541219526,1493350
"Sullivan County, TN",48,40.791666666666664,43.35992907801418,0.940768758945001,156823
"Summit County, OH",48,185.35416666666666,409.6378546099291,0.452483003171587,541781
"Sumner County, TN",48,58.645833333333336,81.25487588652483,0.721751558826257,160645
"Sumter County, SC",48,46.916666666666664,97.56737588652483,0.48086428727193425,107456
"Sussex County, DE",48,83.3125,120.77260638297872,0.6898294447319453,197145
"Sussex County, NJ",48,35.958333333333336,51.14716312056738,0.7030367109231462,149265
"Tangipahoa Parish, LA",48,62.6875,94.13430851063829,0.6659367980900988,121097
"Tarrant County, TX",48,980.5833333333334,6409.397163120568,0.1529915073722648,1809034
"Taylor County, TX",48,51.5625,58.889627659574465,0.8755786383651349,131506
"Tazewell County, IL",48,49.8125,45.60239361702128,1.0923220482314175,135394
"Terrebonne Parish, LA",48,44.0625,50.14494680851064,0.8787026969688934,111860
"Thurston County, WA",48,117.5,241.70212765957447,0.4861355633802817,252264
"Tippecanoe County, IN",48,82.97916666666667,202.65913120567376,0.4094519016883239,172780
"Tolland County, CT",48,39.291666666666664,61.487588652482266,0.6390178494189567,152691
"Tom Green County, TX",48,45.458333333333336,68.42375886524823,0.6643647482573657,110224
"Tompkins County, NY",48,29.395833333333332,37.26551418439716,0.7888213533798812,101564
"Travis County, TX",48,612.75,1508.7446808510638,0.40613233489867584,1024266
"Trumbull County, OH",48,59.395833333333336,65.52083333333333,0.9065182829888713,210312
"Tulare County, CA",48,286.1458333333333,809.0208333333334,0.35369402312466197,442179
"Tulsa County, OK",48,298,967.7021276595744,0.30794600061562816,603403
"Tuscaloosa County, AL",48,86,109.06382978723404,0.7885290674990246,194656
"Ulster County, NY",48,47,75.95744680851064,0.6187675070028011,182493
"Union County, NC",48,89.70833333333333,178.42375886524823,0.5027824427860201,201292
"Union County, NJ",48,245.97916666666666,417.85062056737587,0.588677279772052,536499
"Utah County, UT",48,569.9166666666666,2307.482269503546,0.24698636873568872,516564
"Vanderburgh County, IN",48,55.0625,73.0811170212766,0.7534436013610641,179703
"Ventura County, CA",48,360.9375,1070.9534574468084,0.33702445002651,823318
"Vigo County, IN",48,33.75,52.57446808510638,0.6419465803318495,107848
"Virginia Beach city, VA",48,217.72916666666666,1143.2229609929077,0.1904520588683465,437994
"Volusia County, FL",48,179.29166666666666,319.3173758865248,0.5614842166634276,494593
"Wake County, NC",48,491.8333333333333,2260.695035460993,0.21755846127783457,900993
"Walworth County, WI",48,30.5,38.8936170212766,0.7841903719912472,102228
"Warren County, KY",48,64.83333333333333,107.20567375886525,0.6047565493516803,113792
"Warren County, NJ",48,29.375,52.409574468085104,0.5604891911093068,108692
"Warren County, OH",48,66.375,99.6436170212766,0.6661239523834943,212693
"Washington County, AR",48,113.45833333333333,214.55141843971631,0.5288165147470807,203065
"Washington County, MD",48,57.104166666666664,57.414450354609926,0.9945957213553931,147430
"Washington County, MN",48,113.60416666666667,258.03147163120565,0.4402725215978177,238136
"Washington County, OR",48,234.77083333333334,855.542109929078,0.27441178009670986,529710
"Washington County, PA",48,69.89583333333333,96.35062056737588,0.72543210330915,207820
"Washington County, RI",48,30.833333333333332,42.56737588652482,0.7243418860379873,126979
"Washington County, TN",48,40.416666666666664,45.226950354609926,0.8936412106005959,122979
"Washington County, UT",48,112.95833333333333,156.3386524822695,0.7225233909838389,138115
"Washington County, WI",48,42.166666666666664,51.673758865248224,0.8160170189404337,131887
"Washoe County, NV",48,204.72916666666666,417.9889184397163,0.4897956803038867,421407
"Washtenaw County, MI",48,136.8125,287.85771276595744,0.47527821535647136,344791
"Waukesha County, WI",48,133.77083333333334,371.62721631205676,0.3599597323921655,389891
"Wayne County, MI",48,950.25,6152.95744680851,0.15443792813696233,1820584
"Wayne County, NC",48,71.22916666666667,91.79742907801419,0.7759385789130592,122623
"Wayne County, OH",48,46.145833333333336,36.893173758865245,1.2507959774603215,114520
"Webb County, TX",48,170.52083333333334,548.510195035461,0.31087997064905826,250304
"Weber County, UT",48,184.27083333333334,407.0953014184397,0.4526479001140018,231236
"Weld County, CO",48,183.1875,322.32579787234044,0.5683302460095137,252825
"Westchester County, NY",48,355.0416666666667,1032.8918439716313,0.3437355699329329,949113
"Westmoreland County, PA",48,111.6875,253.53856382978722,0.4405148404760282,365169
"Whatcom County, WA",48,87.64583333333333,119.25487588652483,0.734945491174142,201140
"Whitfield County, GA",48,47.708333333333336,42.593971631205676,1.1200724305873537,102599
"Wichita County, TX",48,47.270833333333336,93.69104609929079,0.5045394976510051,131500
"Will County, IL",48,231.89583333333334,902.3931737588653,0.25697870958773433,677560
"Williamson County, TN",48,66.54166666666667,138.80673758865248,0.47938355027015983,183182
"Williamson County, TX",48,227.6875,432.7726063829787,0.5261134753952281,422679
"Wilson County, TN",48,47.145833333333336,82.16976950354609,0.5737612946729603,113993
"Windham County, CT",48,34.208333333333336,55.7854609929078,0.6132123446588056,118428
"Winnebago County, IL",48,110.72916666666667,176.07402482269504,0.6288784889092525,295266
"Winnebago County, WI",48,61.125,99.43085106382979,0.6147488364628471,166994
"Wood County, OH",48,36.833333333333336,49.50354609929078,0.744054441260745,125488
"Woodbury County, IA",48,44.166666666666664,47.205673758865245,0.9356219951923077,102172
"Worcester County, MA",48,307.75,967.2978723404256,0.31815432329586696,798552
"Wright County, MN",48,64.33333333333333,116.86524822695036,0.550491564510256,124700
"Wyandotte County, KS",48,106.08333333333333,317.09929078014187,0.33454295363557063,157505
"Yakima County, WA",48,168.0625,404.655585106383,0.41532232887831455,243231
"Yavapai County, AZ",48,60.708333333333336,80.08333333333333,0.7580645161290324,211033
"Yellowstone County, MT",48,68.66666666666667,71.9290780141844,0.9546440544271347,147972
"Yolo County, CA",48,99.70833333333333,267.7003546099291,0.3724624626613592,200849
"York County, ME",48,64.375,96.19680851063829,0.6692009952999723,197131
"York County, PA",48,178.79166666666666,338.76418439716315,0.5277761785379691,434972
"York County, SC",48,95.875,134.9627659574468,0.7103811137823671,226073
"Yuma County, AZ",48,108.5625,354.2938829787234,0.3064193462423385,195751
